,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2022-11-09,1150.05,1172.55,1143.8,1149.45,1149.45,187648,0.0,1.0
1,2022-11-07,1152.7,1157.7,1139.1,1144.4,1144.4,80815,0.0,1.0
2,2022-11-04,1149.0,1158.35,1142.0,1152.7,1152.7,57181,0.0,1.0
3,2022-11-03,1130.45,1150.9,1125.05,1148.15,1148.15,77327,0.0,1.0
4,2022-11-02,1145.0,1157.9,1135.1,1138.45,1138.45,66644,0.0,1.0
5,2022-11-01,1143.0,1159.4,1143.0,1151.45,1151.45,99823,0.0,1.0
6,2022-10-31,1154.05,1157.7,1139.85,1142.7,1142.7,139770,0.0,1.0
7,2022-10-28,1139.85,1160.9,1137.9,1147.6,1147.6,72918,0.0,1.0
8,2022-10-27,1141.1,1153.0,1135.0,1142.25,1142.25,55977,0.0,1.0
9,2022-10-25,1143.0,1150.0,1122.1,1136.8,1136.8,144981,0.0,1.0
10,2022-10-24,1162.45,1162.45,1143.75,1146.3,1146.3,17469,0.0,1.0
11,2022-10-21,1168.0,1169.0,1138.5,1142.1,1142.1,273434,0.0,1.0
12,2022-10-20,1217.0,1217.0,1150.45,1161.0,1161.0,395576,0.0,1.0
13,2022-10-19,1225.0,1231.35,1209.75,1218.35,1218.35,86981,0.0,1.0
14,2022-10-18,1213.6,1228.0,1203.05,1223.2,1223.2,198108,0.0,1.0
15,2022-10-17,1181.2,1203.8,1164.0,1199.85,1199.85,68204,0.0,1.0
16,2022-10-14,1200.6,1215.95,1179.5,1181.2,1181.2,66481,0.0,1.0
17,2022-10-13,1180.8,1195.95,1167.0,1183.95,1183.95,41363,0.0,1.0
18,2022-10-12,1175.0,1192.0,1156.3,1187.3,1187.3,174379,0.0,1.0
19,2022-10-11,1215.0,1216.35,1162.25,1164.4,1164.4,699842,0.0,1.0
20,2022-10-10,1186.8,1217.0,1183.8,1210.25,1210.25,108129,0.0,1.0
21,2022-10-07,1206.95,1217.35,1183.0,1213.4,1213.4,248725,0.0,1.0
22,2022-10-06,1222.5,1234.65,1197.15,1200.7,1200.7,65130,0.0,1.0
23,2022-10-04,1193.0,1223.0,1178.55,1219.2,1219.2,110120,0.0,1.0
24,2022-10-03,1185.95,1185.95,1153.75,1156.1,1156.1,83294,0.0,1.0
25,2022-09-30,1126.75,1191.75,1126.75,1186.3,1186.3,194903,0.0,1.0
26,2022-09-29,1154.2,1175.0,1138.0,1143.1,1143.1,94483,0.0,1.0
27,2022-09-28,1162.95,1162.95,1132.8,1141.45,1141.45,122313,0.0,1.0
28,2022-09-27,1159.5,1178.0,1140.75,1164.4,1164.4,87713,0.0,1.0
29,2022-09-26,1174.55,1180.0,1136.65,1149.2,1149.2,115472,0.0,1.0
30,2022-09-23,1214.0,1214.0,1176.95,1183.2,1183.2,487991,0.0,1.0
31,2022-09-22,1215.1,1238.0,1207.75,1215.6,1215.6,255047,0.0,1.0
32,2022-09-21,1258.25,1264.3,1222.0,1223.9,1223.9,254956,0.0,1.0
