,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2022-11-09,2742.05,2761.2,2710.0,2718.0,2718.0,39019,0.0,1.0
1,2022-11-07,2779.0,2779.0,2708.25,2741.95,2741.95,70798,0.0,1.0
2,2022-11-04,2780.0,2780.0,2746.6001,2768.3,2768.3,32483,0.0,1.0
3,2022-11-03,2717.0,2778.45,2716.3501,2763.25,2763.25,66105,0.0,1.0
4,2022-11-02,2748.5,2748.5,2703.3501,2724.2,2724.2,95787,0.0,1.0
5,2022-11-01,2770.0,2783.0,2741.3999,2753.2,2753.2,35152,0.0,1.0
6,2022-10-31,2750.0,2790.0,2737.55,2753.05,2753.05,112691,0.0,1.0
7,2022-10-28,2707.0,2738.3501,2692.7,2735.5,2735.5,17627,0.0,1.0
8,2022-10-27,2691.0,2765.0,2690.0,2700.95,2700.95,80317,0.0,1.0
9,2022-10-25,2684.3,2691.8501,2662.25,2670.3999,2670.3999,11767,0.0,1.0
10,2022-10-24,2700.0,2700.0,2680.0,2683.3,2683.3,23994,0.0,1.0
11,2022-10-21,2640.0,2679.45,2640.0,2666.1001,2666.1001,17801,0.0,1.0
12,2022-10-20,2638.0,2641.0,2582.8999,2629.6499,2629.6499,17348,0.0,1.0
13,2022-10-19,2669.95,2676.25,2640.0,2644.3999,2644.3999,42034,0.0,1.0
14,2022-10-18,2635.0,2664.0,2623.1001,2639.3999,2639.3999,54323,0.0,1.0
15,2022-10-17,2623.1001,2635.5,2602.95,2625.2,2625.2,517112,0.0,1.0
16,2022-10-14,2628.05,2663.0,2610.0,2617.8,2617.8,64997,0.0,1.0
17,2022-10-13,2610.0,2627.6499,2591.0,2597.8501,2597.8501,21040,0.0,1.0
18,2022-10-12,2606.6499,2645.2,2606.6499,2618.5,2618.5,93094,0.0,1.0
19,2022-10-11,2699.25,2699.25,2616.45,2624.75,2624.75,42665,0.0,1.0
20,2022-10-10,2705.55,2726.8501,2658.75,2679.6001,2679.6001,60074,0.0,1.0
21,2022-10-07,2685.0,2744.3,2681.0,2730.5,2730.5,271371,0.0,1.0
22,2022-10-06,2609.95,2620.0,2584.0,2593.7,2593.7,13023,0.0,1.0
23,2022-10-04,2620.05,2621.3,2572.6001,2585.0,2585.0,21012,0.0,1.0
24,2022-10-03,2621.05,2622.3999,2556.05,2575.75,2575.75,33257,0.0,1.0
25,2022-09-30,2528.3,2637.6001,2523.3,2606.55,2606.55,52474,0.0,1.0
26,2022-09-29,2585.45,2606.3501,2518.45,2531.8501,2531.8501,29735,0.0,1.0
27,2022-09-28,2590.0,2634.0,2565.0,2575.3,2575.3,24295,0.0,1.0
28,2022-09-27,2655.05,2679.6001,2585.1001,2597.25,2597.25,83651,0.0,1.0
29,2022-09-26,2652.05,2678.45,2563.05,2654.5,2654.5,120531,0.0,1.0
30,2022-09-23,2740.0,2755.45,2666.3,2672.45,2672.45,68808,0.0,1.0
31,2022-09-22,2642.0,2743.0,2642.0,2737.8999,2737.8999,74111,0.0,1.0
32,2022-09-21,2691.0,2699.3999,2655.7,2665.1499,2665.1499,54813,0.0,1.0
33,2022-09-20,2635.0,2692.5,2635.0,2683.3501,2683.3501,49312,0.0,1.0
34,2022-09-19,2605.2,2631.95,2552.1001,2620.8,2620.8,360491,0.0,1.0
35,2022-09-16,2650.0,2675.8999,2603.5,2612.3,2612.3,51770,0.0,1.0
36,2022-09-15,2710.0,2716.55,2648.0,2656.5,2656.5,25431,0.0,1.0
37,2022-09-14,2641.2,2711.5,2641.2,2699.8999,2699.8999,51991,0.0,1.0
38,2022-09-13,2688.0,2722.05,2671.8999,2706.2,2706.2,117273,0.0,1.0
39,2022-09-12,2615.0,2670.0,2609.8501,2661.45,2661.45,29523,0.0,1.0
40,2022-09-09,2644.0,2652.0,2593.6499,2602.8501,2602.8501,25214,0.0,1.0
41,2022-09-08,2648.3999,2660.0,2616.5,2626.25,2626.25,34825,0.0,1.0
42,2022-09-07,2610.0,2641.1001,2605.8501,2637.8999,2637.8999,16776,0.0,1.0
43,2022-09-06,2644.95,2646.0,2611.3,2624.3,2624.3,19725,0.0,1.0
44,2022-09-05,2627.0,2640.0,2612.0,2624.45,2624.45,18974,0.0,1.0
45,2022-09-02,2632.0,2644.3999,2607.1001,2612.0,2612.0,45358,0.0,1.0
46,2022-09-01,2602.6499,2646.95,2566.2,2623.0,2623.0,40272,0.0,1.0
47,2022-08-30,2549.3,2621.5,2541.1499,2602.7,2602.7,47083,0.0,1.0
48,2022-08-29,2470.0,2540.3999,2469.95,2531.05,2531.05,78810,0.0,1.0
49,2022-08-26,2470.25,2555.3501,2470.25,2532.5,2532.5,132299,0.0,1.0
50,2022-08-25,2453.05,2501.0,2453.05,2467.1001,2467.1001,31802,0.0,1.0
51,2022-08-24,2490.5,2492.0,2441.05,2460.3501,2460.3501,31644,0.0,1.0
52,2022-08-23,2399.5,2501.3999,2399.5,2480.3,2480.3,27918,0.0,1.0
53,2022-08-22,2440.0,2458.8999,2408.0,2417.5,2417.5,23165,0.0,1.0
54,2022-08-19,2499.6499,2499.6499,2434.0,2439.6499,2439.6499,22248,0.0,1.0
55,2022-08-18,2495.0,2504.2,2468.0,2478.05,2478.05,22624,0.0,1.0
56,2022-08-17,2493.6499,2523.3999,2480.8501,2492.1499,2492.1499,23905,0.0,1.0
57,2022-08-16,2452.0,2499.0,2433.8,2493.6499,2493.6499,65495,0.0,1.0
58,2022-08-12,2471.6001,2491.6001,2463.0,2471.95,2471.95,15634,0.0,1.0
59,2022-08-11,2440.0,2486.0,2440.0,2464.0,2464.0,20501,0.0,1.0
60,2022-08-10,2465.0,2466.05,2417.3501,2431.8501,2431.8501,20109,0.0,1.0
61,2022-08-08,2471.05,2474.95,2434.45,2446.7,2446.7,48818,0.0,1.0
62,2022-08-05,2430.0,2471.7,2417.6001,2432.55,2432.55,56735,0.0,1.0
63,2022-08-04,2425.0,2431.3999,2372.95,2423.2,2423.2,29141,0.0,1.0
64,2022-08-03,2398.0,2425.3,2356.3,2414.5,2414.5,42560,0.0,1.0
65,2022-08-02,2362.0,2397.0,2355.6001,2384.25,2384.25,38910,0.0,1.0
66,2022-08-01,2348.45,2380.0,2339.5,2376.6499,2376.6499,531468,0.0,1.0
67,2022-07-29,2356.0,2392.2,2338.6001,2353.05,2353.05,29367,0.0,1.0
68,2022-07-28,2331.8999,2341.0,2304.1001,2334.6001,2334.6001,25292,0.0,1.0
69,2022-07-27,2270.6499,2310.6001,2266.25,2302.2,2302.2,23854,0.0,1.0
70,2022-07-26,2325.05,2331.5,2285.0,2292.8501,2292.8501,54887,0.0,1.0
71,2022-07-25,2344.0,2348.8501,2313.1499,2328.8501,2328.8501,35799,0.0,1.0
72,2022-07-22,2300.2,2329.95,2285.3501,2324.8999,2324.8999,34529,0.0,1.0
73,2022-07-21,2288.0,2294.0,2264.0,2287.8501,2287.8501,35831,0.0,1.0
74,2022-07-20,2276.0,2297.8999,2262.3501,2270.8,2270.8,43224,0.0,1.0
75,2022-07-19,2235.0,2252.0,2217.0,2239.6499,2239.6499,37063,0.0,1.0
76,2022-07-18,2190.0,2246.8999,2190.0,2236.8501,2236.8501,518292,0.0,1.0
77,2022-07-15,2144.0,2195.7,2134.7,2188.8999,2188.8999,103497,0.0,1.0
78,2022-07-14,2134.0,2140.0,2112.25,2128.5,2128.5,14330,0.0,1.0
79,2022-07-13,2129.0,2141.45,2108.05,2110.6499,2110.6499,63483,0.0,1.0
80,2022-07-12,2131.0,2141.0,2114.8,2130.8501,2130.8501,33898,0.0,1.0
81,2022-07-11,2150.3999,2174.1001,2126.1001,2158.75,2158.75,26869,0.0,1.0
82,2022-07-08,2144.5,2152.7,2110.55,2143.75,2143.75,81149,7.5,1.0
83,2022-07-07,2130.0,2170.95,2102.7,2128.0,2120.5,202919,0.0,1.0
84,2022-07-06,1959.0,2025.35,1942.45,2013.4,2006.304,34310,0.0,1.0
85,2022-07-05,1965.0,1989.6,1940.8,1950.7,1943.8248,30537,0.0,1.0
86,2022-07-04,1954.75,1966.2,1928.5,1962.35,1955.4338,22029,0.0,1.0
87,2022-07-01,1904.0,1955.0,1827.15,1946.1,1939.2411,176553,0.0,1.0
88,2022-06-30,1955.3,1965.7,1926.7,1942.45,1935.604,42748,0.0,1.0
89,2022-06-29,1950.15,1953.25,1906.0,1936.0,1929.1767,85477,0.0,1.0
90,2022-06-28,2025.0,2025.0,1960.2,1968.1,1961.1636,64793,0.0,1.0
91,2022-06-27,2075.1,2078.0,2025.0,2040.25,2033.0593,27367,0.0,1.0
92,2022-06-24,2065.95,2073.55,2034.0,2045.45,2038.2409,27179,0.0,1.0
93,2022-06-23,2049.5,2049.5,1996.5,2041.45,2034.255,25632,0.0,1.0
94,2022-06-22,2075.0,2075.0,2008.0,2030.3,2023.1443,59169,0.0,1.0
95,2022-06-21,1985.0,2092.9,1969.0,2078.45,2071.1246,119614,0.0,1.0
96,2022-06-20,1944.4,1973.55,1906.0,1962.35,1955.4338,55336,0.0,1.0
97,2022-06-17,2055.0,2055.0,1911.0,1935.35,1928.529,166991,0.0,1.0
98,2022-06-16,2129.0,2145.0,2042.55,2060.15,2052.8891,20305,0.0,1.0
99,2022-06-15,2140.0,2140.0,2090.75,2104.6,2097.1825,18448,0.0,1.0
100,2022-06-14,2085.0,2115.6,2072.7,2100.25,2092.8478,68951,0.0,1.0
101,2022-06-13,2125.0,2125.0,2077.85,2103.7,2096.2856,39395,0.0,1.0
102,2022-06-10,2120.0,2166.0,2117.15,2141.85,2134.3012,32746,0.0,1.0
103,2022-06-09,2120.0,2153.05,2103.7,2139.3,2131.7602,27556,0.0,1.0
104,2022-06-08,2129.2,2133.0,2097.4,2128.5,2120.9982,142092,0.0,1.0
105,2022-06-07,2175.0,2175.0,2089.5,2100.7,2093.2962,111786,0.0,1.0
106,2022-06-06,2220.0,2220.0,2167.6,2199.3,2191.5487,22574,0.0,1.0
107,2022-06-03,2240.0,2245.0,2198.05,2204.3,2196.5311,70992,0.0,1.0
108,2022-06-02,2190.0,2225.0,2176.25,2221.35,2213.521,53428,0.0,1.0
109,2022-06-01,2246.2,2304.6,2181.0,2197.5,2189.7551,81126,0.0,1.0
110,2022-05-31,2266.0,2297.45,2176.35,2217.6,2209.7842,85518,0.0,1.0
111,2022-05-30,2173.5,2259.4,2165.0,2255.25,2247.3015,38752,0.0,1.0
112,2022-05-27,2153.3,2163.0,2124.05,2149.05,2141.4758,22324,0.0,1.0
113,2022-05-26,2135.0,2150.15,2076.0,2141.65,2134.1019,27645,0.0,1.0
114,2022-05-25,2159.25,2164.6,2105.7,2112.0,2104.5564,17037,0.0,1.0
115,2022-05-24,2164.0,2164.0,2121.75,2140.1,2132.5574,21490,0.0,1.0
116,2022-05-23,2164.95,2200.0,2138.0,2149.85,2142.273,38923,0.0,1.0
117,2022-05-20,2130.0,2154.85,2129.4,2137.5,2129.9665,27541,0.0,1.0
118,2022-05-19,2150.0,2156.45,2099.0,2110.8,2103.3606,26522,0.0,1.0
119,2022-05-18,2189.45,2194.1,2161.75,2166.5,2158.8643,20171,0.0,1.0
120,2022-05-17,2167.5,2184.55,2111.1,2176.1,2168.4305,75422,0.0,1.0
121,2022-05-16,2138.0,2152.25,2098.0,2110.75,2103.3108,39559,0.0,1.0
122,2022-05-13,2048.4,2154.0,2048.4,2091.05,2083.6802,71987,0.0,1.0
123,2022-05-12,2105.0,2105.0,2035.55,2048.4,2041.1805,38868,0.0,1.0
124,2022-05-11,2135.65,2138.95,2097.0,2114.7,2107.2469,30880,0.0,1.0
125,2022-05-10,2189.0,2189.0,2125.55,2135.65,2128.123,24581,0.0,1.0
126,2022-05-09,2200.0,2213.15,2171.0,2182.6,2174.9076,27271,0.0,1.0
127,2022-05-06,2250.0,2250.0,2195.9,2207.6,2199.8195,39453,0.0,1.0
128,2022-05-05,2303.55,2311.0,2253.0,2261.85,2253.8783,28528,0.0,1.0
129,2022-05-04,2351.0,2406.3,2273.55,2288.4,2280.3347,566492,0.0,1.0
130,2022-05-02,2425.0,2450.0,2374.0,2386.6,2378.1886,65400,0.0,1.0
131,2022-04-29,2515.0,2531.65,2450.0,2459.2,2450.5327,46932,0.0,1.0
132,2022-04-28,2525.0,2530.0,2477.95,2514.35,2505.4883,17742,0.0,1.0
133,2022-04-27,2540.0,2540.0,2489.0,2491.55,2482.7687,13458,0.0,1.0
134,2022-04-26,2480.0,2552.55,2465.2,2547.3,2538.3222,21717,0.0,1.0
135,2022-04-25,2487.0,2487.0,2448.0,2453.9,2445.2514,52510,0.0,1.0
136,2022-04-22,2520.0,2525.5,2479.0,2512.7,2503.8441,15359,0.0,1.0
137,2022-04-21,2483.55,2524.45,2466.05,2520.6,2511.7163,50987,0.0,1.0
138,2022-04-20,2490.6,2504.95,2444.85,2483.55,2474.7969,14771,0.0,1.0
139,2022-04-19,2498.0,2520.3,2441.05,2452.4,2443.7567,16753,0.0,1.0
140,2022-04-18,2430.0,2499.95,2399.0,2491.4,2482.6192,64382,0.0,1.0
141,2022-04-13,2488.0,2495.0,2440.85,2461.65,2452.9741,49542,0.0,1.0
142,2022-04-12,2484.0,2508.0,2440.75,2488.35,2479.58,26787,0.0,1.0
143,2022-04-11,2509.0,2509.0,2478.0,2489.1,2480.3273,43308,0.0,1.0
144,2022-04-08,2480.0,2531.85,2459.0,2514.5,2505.6378,117944,0.0,1.0
145,2022-04-07,2517.0,2546.5,2452.5,2458.95,2450.2836,146259,0.0,1.0
146,2022-04-06,2554.0,2565.35,2524.0,2541.25,2532.2935,30661,0.0,1.0
147,2022-04-05,2535.0,2576.9,2521.45,2547.95,2538.9699,47507,0.0,1.0
148,2022-04-04,2530.0,2562.0,2510.0,2516.5,2507.6308,79598,0.0,1.0
149,2022-04-01,2538.0,2548.05,2492.0,2521.65,2512.7626,50321,0.0,1.0
150,2022-03-31,2517.0,2545.0,2517.0,2536.15,2527.2115,43690,0.0,1.0
151,2022-03-30,2559.0,2564.2,2511.0,2523.55,2514.6559,63525,0.0,1.0
152,2022-03-29,2560.0,2560.0,2527.0,2538.9,2529.9518,22331,0.0,1.0
