,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2022-11-09,4142.0,4235.0,4120.0,4172.4502,4172.4502,32599,0.0,1.0
1,2022-11-07,3935.0,4189.9502,3935.0,4142.2002,4142.2002,111844,0.0,1.0
2,2022-11-04,3743.0,3812.0,3743.0,3801.3,3801.3,4525,0.0,1.0
3,2022-11-03,3720.0,3761.05,3710.3501,3746.6001,3746.6001,20647,0.0,1.0
4,2022-11-02,3788.0,3793.0,3717.0,3724.3,3724.3,4559,0.0,1.0
5,2022-11-01,3762.0,3808.95,3754.4,3785.65,3785.65,37113,0.0,1.0
6,2022-10-31,3780.0,3799.0,3740.0,3765.7,3765.7,3659,0.0,1.0
7,2022-10-28,3742.25,3789.0,3731.6499,3776.6001,3776.6001,3326,0.0,1.0
8,2022-10-27,3704.05,3768.25,3702.3501,3753.6001,3753.6001,5389,0.0,1.0
9,2022-10-25,3793.8,3804.3,3690.8999,3711.6001,3711.6001,98055,0.0,1.0
10,2022-10-24,3795.0,3837.05,3729.0,3802.8999,3802.8999,2078,0.0,1.0
11,2022-10-21,3792.0,3812.0,3762.7,3791.45,3791.45,2968,0.0,1.0
12,2022-10-20,3765.0,3801.8999,3748.55,3789.6001,3789.6001,4530,0.0,1.0
13,2022-10-19,3773.0,3787.0,3742.0,3766.8,3766.8,4821,0.0,1.0
14,2022-10-18,3786.0,3804.6001,3748.2,3768.3999,3768.3999,5206,0.0,1.0
15,2022-10-17,3791.05,3805.45,3753.0,3777.55,3777.55,145909,0.0,1.0
16,2022-10-14,3800.0,3812.2,3768.8,3794.6499,3794.6499,3053,0.0,1.0
17,2022-10-13,3793.95,3793.95,3748.0,3783.6499,3783.6499,2489,0.0,1.0
18,2022-10-12,3730.0,3772.0,3727.8999,3760.0,3760.0,4760,0.0,1.0
19,2022-10-11,3805.05,3818.0,3719.8501,3729.1001,3729.1001,144887,0.0,1.0
20,2022-10-10,3753.95,3811.3999,3718.25,3799.55,3799.55,2581,0.0,1.0
21,2022-10-07,3798.95,3798.95,3732.5,3782.55,3782.55,3230,0.0,1.0
22,2022-10-06,3822.05,3843.1001,3762.05,3767.0,3767.0,5026,0.0,1.0
23,2022-10-04,3785.05,3826.0,3778.3999,3817.6001,3817.6001,3517,0.0,1.0
24,2022-10-03,3843.05,3876.0,3755.0,3768.0,3768.0,7532,0.0,1.0
25,2022-09-30,3850.05,3885.3,3820.7,3845.0,3845.0,8676,0.0,1.0
26,2022-09-29,3852.8501,3873.25,3810.55,3865.05,3865.05,3472,0.0,1.0
27,2022-09-28,3805.05,3867.0,3789.6499,3852.8501,3852.8501,9388,0.0,1.0
28,2022-09-27,3790.05,3888.0,3790.05,3825.6499,3825.6499,12534,0.0,1.0
29,2022-09-26,3779.55,3826.8501,3777.1499,3787.3,3787.3,11370,0.0,1.0
30,2022-09-23,3830.0,3841.0,3780.8999,3792.0,3792.0,15617,0.0,1.0
31,2022-09-22,3755.0,3834.3501,3754.5,3828.1001,3828.1001,12180,0.0,1.0
32,2022-09-21,3630.0,3788.8999,3630.0,3764.8,3764.8,78607,0.0,1.0
33,2022-09-20,3635.2,3700.6499,3594.0,3647.8,3647.8,74527,0.0,1.0
34,2022-09-19,3664.95,3664.95,3555.0,3570.2,3570.2,120928,0.0,1.0
35,2022-09-16,3721.3999,3740.0,3622.0,3636.95,3636.95,7689,0.0,1.0
36,2022-09-15,3754.8999,3788.0,3715.0,3721.3999,3721.3999,6951,0.0,1.0
37,2022-09-14,3702.2,3760.8501,3702.2,3749.6499,3749.6499,6787,0.0,1.0
38,2022-09-13,3670.0,3765.0,3670.0,3752.8501,3752.8501,9812,0.0,1.0
39,2022-09-12,3640.05,3697.8999,3640.05,3666.45,3666.45,16443,0.0,1.0
40,2022-09-09,3675.0,3699.6499,3643.0,3650.55,3650.55,4093,0.0,1.0
41,2022-09-08,3674.0,3685.3501,3634.0,3670.05,3670.05,3336,0.0,1.0
42,2022-09-07,3604.6001,3673.0,3590.0,3667.1001,3667.1001,5105,0.0,1.0
43,2022-09-06,3661.55,3693.55,3595.05,3608.1001,3608.1001,8447,0.0,1.0
44,2022-09-05,3703.0,3710.2,3658.05,3661.55,3661.55,7098,0.0,1.0
45,2022-09-02,3732.0,3758.45,3700.5,3703.0,3703.0,26350,0.0,1.0
46,2022-09-01,3743.6001,3745.45,3674.5,3717.05,3717.05,7470,0.0,1.0
47,2022-08-30,3700.2,3765.0,3700.2,3745.6001,3745.6001,12553,0.0,1.0
48,2022-08-29,3573.3501,3729.0,3573.3501,3707.3,3707.3,15134,0.0,1.0
49,2022-08-26,3639.05,3668.0,3628.3501,3647.7,3647.7,6440,0.0,1.0
50,2022-08-25,3665.0,3676.95,3641.0,3647.5,3647.5,7223,0.0,1.0
51,2022-08-24,3680.0,3680.0,3637.1001,3659.45,3659.45,2466,0.0,1.0
52,2022-08-23,3669.95,3703.3999,3638.1001,3677.55,3677.55,34927,0.0,1.0
53,2022-08-22,3652.0,3731.0,3637.2,3675.8999,3675.8999,21121,56.5,1.0
54,2022-08-19,3724.8999,3724.8999,3644.0,3662.55,3606.05,4417,0.0,1.0
55,2022-08-18,3702.0,3726.8,3679.35,3692.45,3635.4888,7167,0.0,1.0
56,2022-08-17,3700.0,3714.0,3685.6,3705.7,3648.5344,11229,0.0,1.0
57,2022-08-16,3680.0,3722.2,3672.0,3689.2,3632.2889,4991,0.0,1.0
58,2022-08-12,3630.05,3666.0,3606.9,3659.45,3602.9978,10135,0.0,1.0
59,2022-08-11,3655.0,3680.0,3632.2,3640.45,3584.2909,3839,0.0,1.0
60,2022-08-10,3633.0,3672.6,3625.0,3646.65,3590.3953,4023,0.0,1.0
61,2022-08-08,3662.0,3701.2,3613.0,3631.6,3575.5774,17813,0.0,1.0
62,2022-08-05,3745.0,3832.75,3680.0,3688.75,3631.8458,96738,0.0,1.0
63,2022-08-04,3770.0,3793.6,3726.9,3777.6,3719.3252,10873,0.0,1.0
64,2022-08-03,3751.0,3793.0,3725.6,3769.1,3710.9563,12164,0.0,1.0
65,2022-08-02,3841.05,3908.0,3758.35,3789.35,3730.8939,17348,0.0,1.0
66,2022-08-01,3900.85,3911.55,3840.0,3858.45,3798.928,159950,0.0,1.0
67,2022-07-29,3882.0,3948.0,3877.65,3900.85,3840.6739,18291,0.0,1.0
68,2022-07-28,3867.0,3881.0,3836.1,3872.95,3813.2043,6820,0.0,1.0
69,2022-07-27,3822.4,3863.0,3782.05,3850.05,3790.6575,17789,0.0,1.0
70,2022-07-26,3876.0,3883.5,3797.6,3806.8,3748.0747,6427,0.0,1.0
71,2022-07-25,3870.0,3916.45,3850.0,3885.3,3825.3638,22134,0.0,1.0
72,2022-07-22,3873.95,3927.65,3853.55,3871.45,3811.7274,23502,0.0,1.0
73,2022-07-21,3828.3,3865.0,3821.05,3855.25,3795.7773,15111,0.0,1.0
74,2022-07-20,3788.0,3847.9,3788.0,3826.3,3767.2739,10786,0.0,1.0
75,2022-07-19,3775.25,3796.35,3745.4,3785.55,3727.1526,3657,0.0,1.0
76,2022-07-18,3835.3,3876.0,3760.0,3774.85,3716.6176,152477,0.0,1.0
77,2022-07-15,3778.95,3861.9,3778.95,3848.55,3789.1807,10948,0.0,1.0
78,2022-07-14,3745.6,3788.9,3716.1,3773.35,3715.1408,13496,0.0,1.0
79,2022-07-13,3748.7,3763.0,3712.85,3727.8,3670.2934,4528,0.0,1.0
80,2022-07-12,3814.7,3814.7,3716.55,3723.35,3665.9121,7731,0.0,1.0
81,2022-07-11,3839.9,3839.9,3780.0,3793.7,3735.1768,9925,0.0,1.0
82,2022-07-08,3815.0,3849.95,3795.0,3818.2,3759.2989,7879,0.0,1.0
83,2022-07-07,3840.0,3880.7,3799.9,3808.85,3750.0931,15409,0.0,1.0
84,2022-07-06,3658.0,3840.0,3648.25,3829.9,3770.8184,44722,0.0,1.0
85,2022-07-05,3714.0,3714.0,3638.0,3657.3,3600.881,21482,0.0,1.0
86,2022-07-04,3594.7,3712.0,3570.0,3701.6,3644.4976,19167,0.0,1.0
87,2022-07-01,3435.0,3592.75,3411.3,3582.5,3527.2349,8921,0.0,1.0
88,2022-06-30,3400.75,3482.0,3390.8,3465.65,3412.1875,11945,0.0,1.0
89,2022-06-29,3410.0,3455.0,3374.0,3404.75,3352.2269,5405,0.0,1.0
90,2022-06-28,3500.0,3500.0,3388.0,3434.65,3381.6657,6109,0.0,1.0
91,2022-06-27,3475.5,3505.75,3447.6,3457.55,3404.2124,33286,0.0,1.0
92,2022-06-24,3430.05,3504.65,3430.05,3475.65,3422.0332,7573,0.0,1.0
93,2022-06-23,3407.0,3444.0,3391.6,3410.35,3357.7405,6473,0.0,1.0
94,2022-06-22,3400.0,3453.0,3387.1,3404.3,3351.7839,5459,0.0,1.0
95,2022-06-21,3376.6,3471.0,3376.6,3428.15,3375.266,6001,0.0,1.0
96,2022-06-20,3280.0,3398.9,3272.0,3376.65,3324.5604,62646,56.5,1.0
97,2022-06-17,3411.95,3411.95,3300.3,3334.6,3227.5307,18174,0.0,1.0
98,2022-06-16,3431.0,3431.0,3372.1,3395.9,3286.8624,12820,0.0,1.0
99,2022-06-15,3387.55,3400.0,3354.55,3385.7,3276.9899,25098,0.0,1.0
100,2022-06-14,3366.6,3391.9,3333.8,3382.05,3273.4571,22255,0.0,1.0
101,2022-06-13,3322.0,3372.0,3311.55,3357.2,3249.405,8143,0.0,1.0
102,2022-06-10,3309.0,3370.6,3302.3,3364.55,3256.519,27761,0.0,1.0
103,2022-06-09,3364.6,3375.0,3308.6,3348.6,3241.0812,5792,0.0,1.0
104,2022-06-08,3382.0,3399.0,3310.35,3363.3,3255.3092,9997,0.0,1.0
105,2022-06-07,3450.0,3516.4,3357.35,3383.0,3274.3766,8424,0.0,1.0
106,2022-06-06,3511.15,3531.65,3451.2,3490.75,3378.6669,8369,0.0,1.0
107,2022-06-03,3600.0,3600.0,3495.0,3530.85,3417.4794,6385,0.0,1.0
108,2022-06-02,3584.0,3584.0,3505.0,3575.75,3460.9377,6492,0.0,1.0
109,2022-06-01,3656.2,3669.0,3533.25,3551.5,3437.4663,10254,0.0,1.0
110,2022-05-31,3576.0,3696.25,3555.3,3656.2,3538.8046,17176,0.0,1.0
111,2022-05-30,3600.4,3616.75,3542.0,3577.3,3462.4379,5952,0.0,1.0
112,2022-05-27,3566.3,3584.35,3510.75,3553.8,3439.6925,11222,0.0,1.0
113,2022-05-26,3526.3,3576.6,3515.0,3564.4,3449.9521,45053,0.0,1.0
114,2022-05-25,3471.3,3524.7,3471.3,3518.65,3405.6711,42695,0.0,1.0
115,2022-05-24,3502.0,3517.0,3441.0,3469.35,3357.9541,10829,0.0,1.0
116,2022-05-23,3460.0,3536.55,3460.0,3491.7,3379.5864,22347,0.0,1.0
117,2022-05-20,3351.2,3457.05,3351.2,3449.3,3338.5478,24171,0.0,1.0
118,2022-05-19,3384.95,3387.0,3309.0,3333.4,3226.3692,31396,0.0,1.0
119,2022-05-18,3374.5,3431.0,3357.75,3393.8,3284.8299,7977,0.0,1.0
120,2022-05-17,3337.0,3381.75,3290.0,3367.35,3259.2291,11817,0.0,1.0
121,2022-05-16,3324.9,3334.0,3255.5,3285.35,3179.862,5540,0.0,1.0
122,2022-05-13,3200.2,3320.0,3200.2,3278.35,3173.0868,15049,0.0,1.0
123,2022-05-12,3231.6,3235.65,3156.1,3217.85,3114.5294,13904,0.0,1.0
124,2022-05-11,3250.0,3282.45,3197.0,3260.2,3155.5196,5642,0.0,1.0
125,2022-05-10,3270.0,3320.0,3238.2,3245.4,3141.1948,8736,0.0,1.0
126,2022-05-09,3269.0,3335.0,3226.7,3249.55,3145.2115,17305,0.0,1.0
127,2022-05-06,3235.0,3325.5,3188.9,3310.2,3203.9141,23015,0.0,1.0
128,2022-05-05,3427.0,3427.0,3262.8,3277.1,3171.8769,29520,0.0,1.0
129,2022-05-04,3330.2,3590.85,3327.5,3381.35,3272.7796,204264,0.0,1.0
130,2022-05-02,3244.0,3284.7,3203.25,3272.65,3167.5698,13083,0.0,1.0
131,2022-04-29,3370.0,3370.0,3266.0,3283.2,3177.7811,10532,0.0,1.0
132,2022-04-28,3298.5,3391.0,3276.75,3359.9,3252.0183,6863,0.0,1.0
133,2022-04-27,3366.6,3382.0,3297.2,3337.05,3229.902,3944,0.0,1.0
134,2022-04-26,3329.9,3402.0,3300.45,3371.5,3263.2459,18975,0.0,1.0
135,2022-04-25,3301.0,3346.0,3150.0,3297.2,3191.3315,13549,0.0,1.0
136,2022-04-22,3365.0,3376.0,3325.5,3363.6,3255.5995,2997,0.0,1.0
137,2022-04-21,3268.0,3369.3,3268.0,3357.2,3249.405,4904,0.0,1.0
138,2022-04-20,3245.15,3335.0,3245.15,3302.3,3196.2678,6677,0.0,1.0
139,2022-04-19,3382.7,3385.0,3244.05,3271.7,3166.6503,40228,0.0,1.0
140,2022-04-18,3345.0,3367.85,3307.95,3339.65,3232.4185,12396,0.0,1.0
141,2022-04-13,3347.0,3386.0,3339.65,3347.6,3240.1133,12098,0.0,1.0
142,2022-04-12,3359.95,3362.5,3302.3,3345.0,3237.5968,17146,0.0,1.0
143,2022-04-11,3349.0,3369.55,3300.1,3348.45,3240.936,11885,0.0,1.0
144,2022-04-08,3292.0,3354.1,3291.6,3348.15,3240.6456,6545,0.0,1.0
145,2022-04-07,3290.0,3322.75,3265.85,3293.5,3187.7503,32674,0.0,1.0
