,timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
0,2022-11-09,107.0,107.5,105.55,106.15,106.15,2405877,0.0,1.0
1,2022-11-07,105.1,107.4,104.55,106.65,106.65,8160890,0.0,1.0
2,2022-11-04,102.25,105.0,102.25,104.75,104.75,8220902,0.0,1.0
3,2022-11-03,100.6,102.6,100.05,102.2,102.2,2317113,0.0,1.0
4,2022-11-02,100.9,102.9,100.8,101.2,101.2,4184733,0.0,1.0
5,2022-11-01,98.15,101.45,98.15,101.2,101.2,6014204,0.0,1.0
6,2022-10-31,101.7,102.15,100.3,101.55,101.55,1897296,0.0,1.0
7,2022-10-28,104.05,104.5,100.8,101.55,101.55,3814661,0.0,1.0
8,2022-10-27,102.05,104.65,102.05,104.2,104.2,3699848,0.0,1.0
9,2022-10-25,101.0,102.5,100.65,101.15,101.15,3108326,0.0,1.0
10,2022-10-24,102.0,102.0,101.0,101.2,101.2,496638,0.0,1.0
11,2022-10-21,100.65,101.45,99.35,100.15,100.15,2488930,0.0,1.0
12,2022-10-20,99.5,101.1,98.8,100.9,100.9,3573785,0.0,1.0
13,2022-10-19,100.6,101.2,99.7,100.05,100.05,2331137,0.0,1.0
14,2022-10-18,100.1,101.0,99.8,100.6,100.6,2827302,0.0,1.0
15,2022-10-17,99.85,100.4,98.1,99.55,99.55,12754082,0.0,1.0
16,2022-10-14,101.6,102.7,99.85,100.1,100.1,3020846,0.0,1.0
17,2022-10-13,100.7,101.8,98.85,100.1,100.1,3107555,0.0,1.0
18,2022-10-12,100.5,101.15,99.0,100.55,100.55,2423376,0.0,1.0
19,2022-10-11,103.3,103.5,99.9,100.3,100.3,12749057,0.0,1.0
20,2022-10-10,102.0,103.9,101.2,103.25,103.25,1748242,0.0,1.0
21,2022-10-07,103.35,103.45,101.85,103.2,103.2,1716013,0.0,1.0
22,2022-10-06,102.0,103.8,101.75,103.45,103.45,4893642,0.0,1.0
23,2022-10-04,99.6,101.5,99.6,101.15,101.15,1919491,0.0,1.0
